herd,year,ECCC,herd_num,dist.hum,dist.nat,dist.all,dist.hum.es,dist.cuts,grow.seas.length,snow.depth,cooler.winter,warm.dry.summer,start.spring,rain.on.snow,greenness,dist.hum_scale,dist.nat_scale,dist.all_scale,dist.hum.es_scale,dist.cuts_scale,grow.seas.length_scale,snow.depth_scale,cooler.winter_scale,warm.dry.summer_scale,start.spring_scale,rain.on.snow_scale,greenness_scale,yr_idx
South Selkirks,1971,Southern Group,33,0.00534684605976124,0.1953870347720403,0.20073388083180155,0.00339856718504285,0.00339856718504285,154.13914656771806,875.0429808286927,325.0414883960163,-17.543616536056604,151.40352504638224,NA,NA,-0.717903567191153,4.065360127378004,0.4650370935610453,-0.711025868241701,-0.628986851255969,0.7866446893893514,1.423796111531801,-0.7945406889615674,1.2724147072726606,-0.9372426294478357,NA,NA,2
South Selkirks,1972,Southern Group,33,0.00673597763410827,0.19340380919086875,0.20013978682497705,0.00478769875939072,0.00478769875939072,157.486394557823,852.8784786641883,397.7081009556141,-50.79724243913632,145.50061842919,NA,NA,-0.7083064746281811,4.017876476594397,0.4608436542334439,-0.7014228782305555,-0.6194123863042594,0.9467190452101417,1.3271973500993501,-0.22988782297943836,0.6145720424473733,-1.3999860475747838,NA,NA,3
South Selkirks,1973,Southern Group,33,0.0078630089114103,0.18782107286396085,0.1956840817753711,0.00591473003669482,0.00591473003669482,155.69294990723554,600.379097093385,370.2072629327039,-89.09336036985918,140.9279529993815,NA,NA,-0.7005201542468908,3.884211045550866,0.4293928592875713,-0.6936317731271526,-0.6116444241736065,0.8609517229227878,0.22673827634398408,-0.44358193172588445,-0.14302414707603794,-1.7584485759803252,NA,NA,4
South Selkirks,1974,Southern Group,33,0.0078630089114103,0.18561069369208336,0.1934737026034937,0.00591473003669482,0.00591473003669482,162.09059987631423,1013.4276437847858,284.3080163238542,14.424602033451205,159.5519480519482,NA,NA,-0.7005201542468908,3.831288738732501,0.41379079826391973,-0.6936317731271526,-0.6116444241736065,1.1669044639789008,2.0269130660020758,-1.1110584257431682,1.9048286928866203,-0.29846763968975953,NA,NA,5
South Selkirks,1975,Southern Group,33,0.0119255635156303,0.18487681286031293,0.19680237637594325,0.00997728464092844,0.00997728464092844,164.0534941249228,902.0371057513884,356.0852722965976,-61.63414505545263,163.32714904143486,NA,NA,-0.6724531854306692,3.8137176961524712,0.43728639213593196,-0.6655475570567614,-0.5836436304468487,1.2607753194754785,1.5414436460503615,-0.5533162678284551,0.4001901005698888,-0.0025203169075714953,NA,NA,6
South Selkirks,1976,Southern Group,33,0.01250218416913788,0.08679014502879381,0.0992923291979317,0.01055390529441893,0.01055390529441893,153.0163883735312,770.3181818181847,278.808280811614,-105.89168189948546,156.55102040816334,NA,NA,-0.6684694866309102,1.4652641838252438,-0.25099267140514175,-0.6615614102597678,-0.5796693242405642,0.7329513881435903,0.9673777448753084,-1.1537938899370326,-0.4753383624295557,-0.5337177639916035,NA,NA,7
South Selkirks,1977,Southern Group,33,0.01524550061156985,0.08667656823346354,0.1019220688450334,0.0132972217368429,0.0132972217368429,159.27581941867652,345.8620902906625,286.7935411236338,-130.2441385978718,148.9366110080393,NA,NA,-0.6495167377957843,1.4625448558084087,-0.23243053556328624,-0.6425970148918375,-0.5607612613799476,1.0322941303958248,-0.8825141416963884,-1.091744759504575,-0.9570928951894018,-1.1306301092706406,NA,NA,8
South Selkirks,1978,Southern Group,33,0.01632011182945027,0.0791542897082356,0.09547440153768588,0.01437183295474661,0.01437183295474661,158.61842918985775,765.3982683982719,337.7301399235964,-55.25520770468816,162.6892393320963,NA,NA,-0.6420925718509176,1.282441669373131,-0.2779416858986361,-0.6351682867699253,-0.5533545998134484,1.000855970536702,0.9459354612096919,-0.6959440543018672,0.5263819678210273,-0.052527633387212516,NA,NA,9
South Selkirks,1979,Southern Group,33,0.01652979206709312,0.09725668355756475,0.11378647562465788,0.01458151319238947,0.01458151319238947,161.45578231292507,522.6388373531234,486.98155383172633,-92.389225015877,154.52937538651838,NA,NA,-0.6406439541055249,1.715860719656404,-0.14868508548835552,-0.633718778843677,-0.5519093975565491,1.1365457893830404,-0.11207433260207283,0.46380779935708616,-0.20822486798265688,-0.6921995066691281,NA,NA,10
South Selkirks,1980,Southern Group,33,0.01652979206709312,0.09658395946180975,0.11311375152890288,0.01458151319238947,0.01458151319238947,163.1830550401979,601.283858998145,315.1095816202473,-12.466300455926524,158.49288806431673,14.862134088762955,NA,-0.6406439541055249,1.6997539306255371,-0.15343353884314148,-0.633718778843677,-0.5519093975565491,1.219148593227386,0.23068146797276096,-0.8717161541176706,1.3728571417322277,-0.38148996588592954,0.8438252847334282,NA,11
