i,j,lambda,lambda.lower,lambda.upper,R,R.lower,R.upper,S,S.lower,S.upper,totNMF,totNMF.lower,totNMF.upper,.width,.point,.interval,yrs,herd,trt
8,19,0.9923023871669373,0.6651467338883392,1.568992304770516,0.25321109908743844,0.2373071600680509,0.2690374043626647,0.8306145678641614,0.8203034456032869,0.8386766340600095,716.4676163765903,482.47309933584324,1188.8507195099548,0.9,median,qi,1988,Chase,Reference
8,20,1.0074295288706836,0.6597903829393985,1.649971995437418,0.2482819469459807,0.23235350064149782,0.26366017700035677,0.8337105579302526,0.8243426331679862,0.8410748976144844,729.9797550732678,502.0969337485692,1214.5698994631423,0.9,median,qi,1989,Chase,Reference
8,21,0.9875814410171231,0.6464305060318593,1.478229332538953,0.24428532418256765,0.22866990328582795,0.25902338180593765,0.8360911046451667,0.8279856947557221,0.8438621454336839,725.540312536599,497.6504823352009,1107.5193883850377,0.9,median,qi,1990,Chase,Reference
8,22,1.0111589286379319,0.6745027355983059,1.651471242723665,0.2473456281565659,0.23182815230700007,0.26272144384432633,0.833253205983305,0.823718665991108,0.8406087108361968,742.1054571953784,512.0618613097248,1179.45149216495,0.9,median,qi,1991,Chase,Reference
8,23,0.9744542671722588,0.642326018250191,1.5155872631544096,0.24695122653243057,0.23164096332038747,0.26204272315403415,0.8330456477123653,0.8238603498450906,0.8403362091333223,732.8432341656729,506.37313885719215,1141.77464530101,0.9,median,qi,1992,Chase,Reference
8,24,1.0055043104985342,0.6758841623345991,1.5177006519752918,0.25351226210659855,0.236496346868271,0.2697171430739504,0.8266477026714991,0.8134714606095079,0.8366498004726309,751.2836923013356,512.0139123465741,1130.4532639371546,0.9,median,qi,1993,Chase,Reference
8,25,0.9804052300425875,0.6512474534309524,1.5045871544242653,0.2360101872748524,0.2206180948658332,0.25129166987222445,0.8416719473086625,0.8308478698423261,0.8533214203628485,739.9781311705244,508.7775263178012,1142.6565604439152,0.9,median,qi,1994,Chase,Reference
8,26,1.0257699912830862,0.6789234590416555,1.6235162731532815,0.2505999508994273,0.23375485360412704,0.2662468657589208,0.8277659353097543,0.8165166939249404,0.8365289823340396,765.6877234197166,546.541079669478,1175.3523095901996,0.9,median,qi,1995,Chase,Reference
8,27,0.9880301580381141,0.6874352293421775,1.5529985059135543,0.25120715030395535,0.23486398044132129,0.26716959634231874,0.8282278332535383,0.8175514417163354,0.8362393884905234,777.2530478155223,536.5093962437154,1175.515835849148,0.9,median,qi,1996,Chase,Reference
8,28,0.9993030260546927,0.6605483434343643,1.6853166196697027,0.2589960404303927,0.2414139197246328,0.2762863517732778,0.8204082234323806,0.8067155721141015,0.831870158814171,779.3848518720799,555.7944506529403,1173.642210193789,0.9,median,qi,1997,Chase,Reference
8,29,1.0032992069057673,0.6200181250215072,1.5558296727744956,0.24398061953974443,0.22753312476562357,0.2592616596974612,0.8309018432345909,0.8206986372817919,0.8396606114952009,774.4321377347244,542.709314134179,1168.518241405913,0.9,median,qi,1998,Chase,Reference
8,30,0.9856121812468052,0.6525685354120702,1.595821869231434,0.23290578832814043,0.21808039725517406,0.24685338261779044,0.8394250790840605,0.830835950992309,0.8475382254835501,770.7374571226184,553.3792170900438,1117.4771992462213,0.9,median,qi,1999,Chase,Reference
8,31,0.950746218800139,0.6413106884491214,1.4359458057015362,0.36122817441481236,0.34272718809048136,0.3819186797723323,0.8281182502809135,0.8173173301530942,0.8359347877061378,733.8602378951817,531.4972424416414,1019.5087663771426,0.9,median,qi,2000,Chase,Reference
8,32,0.9729485543548275,0.648966340536672,1.4829761397250225,0.3603666392185415,0.34227299072032974,0.380995605923578,0.8271623709314082,0.8162680385818455,0.8355214131243278,716.4835526129757,517.8079478808467,1018.6456441364422,0.9,median,qi,2001,Chase,Reference
8,33,0.8764789939558559,0.6139699658396258,1.212568419453241,0.36049450436430036,0.3420847583287996,0.38091218898302664,0.8259145951187161,0.8146853613189198,0.8347433284294253,621.7684970535104,579.6089501163252,716.1901551181768,0.9,median,qi,2002,Chase,Reference
8,34,1.1075713025469391,0.8386861403957445,1.6240548033646958,0.2428097393699553,0.22612453260650714,0.25834016221791983,0.8270493272142949,0.815349234606397,0.835826849491652,700.5556976630553,523.2784149009364,1011.5344445246272,0.9,median,qi,2003,Chase,Reference
8,35,0.9922255267850812,0.6599046923337942,1.5377182042551223,0.2506221012204057,0.2325098090743086,0.26794833332040935,0.8188252131270151,0.8032942432003446,0.8306039678053064,691.5067411180189,530.515769579757,969.1289255544999,0.9,median,qi,2004,Chase,Reference
8,36,0.9761274402611069,0.6431382970748685,1.5613248702011577,0.24172452913957815,0.22596082325887784,0.25644700136733056,0.8282834966648207,0.8181689456691973,0.8362368256131244,689.224482326091,530.15678410754,969.9361790467376,0.9,median,qi,2005,Chase,Reference
8,37,0.9627119416408294,0.6275817318122576,1.4687977478002059,0.3434591867162435,0.3254685329059992,0.3642505293655626,0.8348470791668394,0.8268351853657335,0.8422128317488689,662.8697929734925,498.5655496245888,903.7354224970245,0.9,median,qi,2006,Chase,Reference
8,38,0.988857143621243,0.7182917010760854,1.298866666173647,0.3414336982992888,0.32309146806325245,0.36087012216825337,0.8360429504913964,0.826702605476083,0.8444315915914351,650.8594018606927,579.7094350958217,726.1068554772478,0.9,median,qi,2007,Chase,Reference
8,39,0.8570702529886438,0.7732177918239234,0.960584638897871,0.3497187805774421,0.33046039402160265,0.3710589661226873,0.8305323454543907,0.8219445093237514,0.8374637091213226,554.5083865949996,539.0405224278086,594.2812236281371,0.9,median,qi,2008,Chase,Reference
8,40,0.9113832367780657,0.8565933934550028,0.9848582186847137,0.3287644210573466,0.30983957919050814,0.35007717816948436,0.8410741209471078,0.8331226340725227,0.8497170810596939,508.594510493592,480.3999998874807,550.7561913296266,0.9,median,qi,2009,Chase,Reference
8,41,1.0707300765066488,0.8289835879306586,1.5398205602749282,0.34519822222160634,0.32640278845689563,0.36373342956065535,0.8307386273642172,0.819964877582755,0.8395902849485051,548.5654108673345,425.63098180383906,791.0436962361746,0.9,median,qi,2010,Chase,Reference
8,42,0.9966215664603734,0.6776832210783454,1.5658180583821548,0.23457871512584977,0.21904961280150312,0.249337217732927,0.8279997839158584,0.8173449970179427,0.8363957754188126,550.9979852822925,409.52090486150644,826.4883417621126,0.9,median,qi,2011,Chase,Reference
8,43,0.9618944838226513,0.6426401994987864,1.533553344065771,0.2222755136974734,0.20774166878645636,0.23638842919600608,0.8373402407036219,0.8310799348738719,0.8437353305196804,541.1341373993648,395.89294402408086,789.8190471167333,0.9,median,qi,2012,Chase,Reference
8,44,0.9947441992982817,0.6573163782109075,1.4936008238389813,0.23254292559090034,0.21730506124373095,0.24818348096919748,0.8259534225972158,0.8156442894836331,0.8345612222019998,537.5904861119947,393.10042651630374,780.1910926376719,0.9,median,qi,2013,Chase,Reference
8,45,0.9821483948551327,0.6365565259759716,1.512170478179698,0.2175072055037352,0.20318577218988879,0.23178589611512213,0.8411181104013048,0.8336187971169561,0.8496997016191477,530.6990723069213,381.08323519352774,755.4467687186145,0.9,median,qi,2014,Chase,Reference
8,46,0.991781472541154,0.6609535161977677,1.6115695798570924,0.22469495065940648,0.21005179573678964,0.23944115772207275,0.8377699283954625,0.8289537230465329,0.8445952400973549,522.3440047386482,379.6612768046275,793.7145378064498,0.9,median,qi,2015,Chase,Reference
8,47,0.9925355734202556,0.6587117928536401,1.5277953545302465,0.2211951789541709,0.20615708658532247,0.23601951748649388,0.8357250496222437,0.828689681486741,0.8435095683761258,519.9571279372362,376.452248003694,767.257839491079,0.9,median,qi,2016,Chase,Reference
8,48,0.9544988642945003,0.6398396660547784,1.471980589265506,0.31476511315497707,0.305840336792212,0.3236602410588535,0.8353256576814996,0.8276928730906691,0.8422797509434574,502.8607445993605,357.9384748827281,762.5086603806176,0.9,median,qi,2017,Chase,Reference
8,49,0.98025808142497906,0.6414857446077654,1.5340736165744706,0.214713915147633,0.19917735822370022,0.22889880092400994,0.8396667080556875,0.8315120458707436,0.8482806111646386,495.99868681875455,357.3898871756063,730.9639407647247,0.9,median,qi,2018,Chase,Reference
8,50,1.1275568866884753,0.7486004921297027,1.5975922830062854,0.21190607050910693,0.19680894504204044,0.22595121376677504,0.8428217287174911,0.8344665944494941,0.851692287807442,557.6213670833761,506.05780180363774,629.9360412232206,0.9,median,qi,2019,Chase,Reference
8,51,0.8567071883801287,0.6243633842681946,1.2925835204045422,0.21488308057056965,0.20037761921507571,0.22906326661768323,0.8406659504590387,0.8337727105168335,0.8492596732905109,480.02059250282576,354.5371882892074,730.4392020612285,0.9,median,qi,2020,Chase,Reference
7,1,1,1,1,0.1,0.1,0.1,0.8303712252434665,0.8184358268470886,0.8413561800463012,63.41862429560133,43.6055067928403,87.99632022832263,0.9,median,qi,1970,Charlotte Alplands,Reference
7,2,0.9963054252589673,0.6580521985627209,1.5150450422183412,0.26707450262317023,0.2465651594589811,0.288552412873663,0.8286305944504444,0.810616562220677,0.8473270677883084,63.17989140261008,41.322336810716735,94.20782581345266,0.9,median,qi,1971,Charlotte Alplands,Reference
7,3,0.9821874527786731,0.6335329824480669,1.5061505781373932,0.2769795036422217,0.2557290402774737,0.29946841535389623,0.821295582262705,0.8009253696892589,0.8427010373147893,60.61477153625292,40.138785174827504,98.14274699232863,0.9,median,qi,1972,Charlotte Alplands,Reference
7,4,0.9865400040497696,0.6398466834809824,1.502002796383375,0.26376230339418566,0.24600072192864436,0.28254187174270484,0.8297174534776426,0.81607465701977,0.8443640507597298,60.02799181658254,37.459309608488866,98.17030609972774,0.9,median,qi,1973,Charlotte Alplands,Reference
7,5,0.9689494570914914,0.6290563311872073,1.5143802886700155,0.26696837816163244,0.2462323446460836,0.2876399637570704,0.8293256083310876,0.8124197943447239,0.8471483563464107,60.06782174091919,34.247592683205724,99.69585853193566,0.9,median,qi,1974,Charlotte Alplands,Reference
7,6,1.0139426945949956,0.6553687938369575,1.6224103608091125,0.27366781180056643,0.2540640387125191,0.2944500776135304,0.8219453053525625,0.8030007218122399,0.8419703475066255,59.897655953859285,35.49311853138112,98.84327039237729,0.9,median,qi,1975,Charlotte Alplands,Reference
7,7,0.9798239369365613,0.6563241667003826,1.4941410455834632,0.27354681306403283,0.2535247522921411,0.29514847081894013,0.8228505272891113,0.8046430168357116,0.8422561490274223,59.97278656829559,33.242519168052574,95.00085601642955,0.9,median,qi,1976,Charlotte Alplands,Reference
7,8,0.9869520707807778,0.6453852974102963,1.6458834704263454,0.26202176168755353,0.24481150919667274,0.2806328950646036,0.8305042821379195,0.8191736752883056,0.8418406086600396,58.40217096264662,33.32959612641882,101.68110116163751,0.9,median,qi,1977,Charlotte Alplands,Reference
7,9,0.9811692763627297,0.6423826482763833,1.536801706938586,0.26643742139038074,0.247207533773805,0.28621034602268164,0.8257516701002179,0.8093100361533306,0.8393820604813813,58.130748768485034,32.294803477660544,95.57968421104621,0.9,median,qi,1978,Charlotte Alplands,Reference
7,10,0.9754692133620761,0.6546899826641388,1.5150613036182339,0.2746502002977924,0.25518963469288575,0.2951057573144686,0.8203758843629811,0.8011757756566161,0.8391823727791937,58.30270922065585,31.05128516260777,93.2370955301115,0.9,median,qi,1979,Charlotte Alplands,Reference
7,11,0.9656943070931242,0.6310986077610283,1.513111748152545,0.25355413616797695,0.23714571040073407,0.2717052923237325,0.8363060945126677,0.8236206329673894,0.847360348715987,56.04409627431033,30.957121720865718,94.14979453430215,0.9,median,qi,1980,Charlotte Alplands,Reference
7,12,0.9935081811390921,0.6360380186266652,1.4988961030307202,0.2495070143982402,0.23215728979808037,0.2681677094908732,0.8425492461828338,0.8307640488801825,0.8534072684226567,55.93459281679067,29.136981857960755,91.89722480146742,0.9,median,qi,1981,Charlotte Alplands,Reference
7,13,0.9864622605491307,0.6402555780468497,1.5375407663488994,0.24682762829497254,0.22871364755680612,0.2658209276519641,0.8410559340490553,0.8263474504053135,0.8553732838504179,54.891150129612285,31.73517705463276,89.82465815685418,0.9,median,qi,1982,Charlotte Alplands,Reference
7,14,1.0002968379233654,0.6525397871205271,1.5973382502835947,0.2568430865408655,0.2409054690913456,0.2739910992689761,0.8314229707458418,0.8196991905057134,0.8412393607311115,54.47558993233615,31.570498366731258,89.6531882361066,0.9,median,qi,1983,Charlotte Alplands,Reference
7,15,0.9795305308757369,0.6499321778591454,1.5337619796802413,0.254997640122791,0.23820759194752758,0.27199245513228865,0.8351441439436189,0.8236468766340465,0.8444750563255158,53.90125098933814,31.10420927874969,88.20667199329698,0.9,median,qi,1984,Charlotte Alplands,Reference
7,16,0.9892376005789352,0.6533160520517861,1.558465246808315,0.2663482239667154,0.2477416325041177,0.2870823570773565,0.829081431163996,0.8137504895060171,0.8452805655509547,53.33084419378338,31.30137669929355,86.24946873579789,0.9,median,qi,1985,Charlotte Alplands,Reference
7,17,0.9857089501992388,0.6540120902875733,1.5284651719116913,0.24848030935764437,0.23073579556707716,0.2680096455911612,0.8423533402798418,0.8282903442136077,0.8548132870628876,53.0058812305464,29.939095848715144,86.02313678234592,0.9,median,qi,1986,Charlotte Alplands,Reference
7,18,1.004997040449647,0.6630322498206217,1.5543565774251669,0.25080320715542914,0.2337133365954536,0.26954165776418465,0.8395750903198348,0.8260247700836749,0.8519447604070143,52.96371689550021,31.256066370114517,81.23362854422963,0.9,median,qi,1987,Charlotte Alplands,Reference
7,19,1.0078084100819276,0.6509845848002216,1.5514315707653956,0.2635157838662917,0.24485161035350145,0.28204688366841246,0.8293271714962582,0.8139858802491314,0.842331786623657,53.20762930774741,30.216122954421806,83.70818043692354,0.9,median,qi,1988,Charlotte Alplands,Reference
7,20,0.9727567541044251,0.643519422187813,1.5168897759479958,0.2578965899441953,0.24094188060207586,0.2768320919989003,0.8341955829800858,0.8216326337514345,0.8463192539856299,51.75751837437741,31.050250454241507,81.52492140034934,0.9,median,qi,1989,Charlotte Alplands,Reference
7,21,0.9974755554732262,0.6603725750257254,1.5849991709967863,0.26437126741310646,0.24708381858415235,0.2841913723877334,0.8291562273379989,0.8152809726443437,0.8430379762118856,52.194384926081895,32.30036289014809,80.61448185953083,0.9,median,qi,1990,Charlotte Alplands,Reference
7,22,0.977745255556503,0.6324329483368931,1.5505441445645263,0.2524455333361719,0.23550617005016478,0.2700846143410549,0.838613466367337,0.8264809972954661,0.8498269676731277,50.417771167846176,31.432101022199294,80.92260135011564,0.9,median,qi,1991,Charlotte Alplands,Reference
7,23,0.9937090005166709,0.6490094942801963,1.58544879052075,0.2562576104479498,0.2381465688439846,0.27609882021380716,0.836565963888511,0.82379422664993,0.8482003284641751,50.24951040141819,33.564475214079756,77.48765874510944,0.9,median,qi,1992,Charlotte Alplands,transplant
7,24,1.0918803325838797,0.7308154771713007,1.6894232077851163,0.2554947623938406,0.23989597815258304,0.27200235829982716,0.8320791720169427,0.8216487792952468,0.8412225577404698,53.990581460191805,52.610207225471925,64.53559102965455,0.9,median,qi,1993,Charlotte Alplands,transplant
7,25,0.8251290833855991,0.5491105527769997,1.2139376579294487,0.33543575966533645,0.30821600202941885,0.3638201703883491,0.8424557498292294,0.8311859522619832,0.8529541735576935,45.437520176831256,30.811899353938543,66.63984896678956,0.9,median,qi,1994,Charlotte Alplands,transplant
7,26,0.9443331288532728,0.6319767292413976,1.4690355249499576,0.2545423582664692,0.2367133216897567,0.2726666651207474,0.835571291417027,0.8214578186756961,0.8500372823898305,42.940588335524595,29.19447057709947,63.61995300570041,0.9,median,qi,1995,Charlotte Alplands,transplant
7,27,0.9336625982012016,0.6036303892952781,1.4305317610747865,0.2614975332483631,0.24325864463586755,0.28190414270052955,0.8327749197120877,0.8193087085680368,0.8475847386246225,40.16287874416459,27.16980603670842,60.9034468109744,0.9,median,qi,1996,Charlotte Alplands,transplant
7,28,0.9359585966416644,0.6170035722480393,1.4479073938339357,0.27258545422948255,0.2522982716517455,0.29621092031808244,0.8261844679346514,0.8067264930726552,0.8457898107641435,37.959240412735085,26.1031873795395,55.02349138295515,0.9,median,qi,1997,Charlotte Alplands,transplant
7,29,0.8617728373974587,0.5940016785843272,1.2635722682557413,0.2493548358883732,0.23320951011050584,0.26673783352669833,0.8377347342537578,0.8250458237580862,0.8492413905085252,31.289589187491956,29.627375651749148,42.07930625870893,0.9,median,qi,1998,Charlotte Alplands,transplant
7,30,1.2736417761646592,0.9654529373641739,1.4378667994595655,0.3294430653592326,0.30400880913717143,0.3549303984980749,0.8441840322569798,0.8328411118677991,0.8547847194951063,39.47675472694762,38.62981697342529,45.267329121045755,0.9,median,qi,1999,Charlotte Alplands,transplant
7,31,0.7540572564589498,0.4908114225517598,1.090002479552651,0.3520148992025601,0.3298895521154484,0.3754333224937028,0.8254240005941054,0.8107501774893875,0.8382854292857854,30.394983957723333,19.899133857899386,44.37550685654363,0.9,median,qi,2000,Charlotte Alplands,transplant
7,32,0.9209996097355085,0.5916426963883167,1.366756732812181,0.2593033937078881,0.24125646046611368,0.27801619055172155,0.8283692454887435,0.8146563543240596,0.8412496592095607,25.149109348662193,22.70525106689467,40.0819009695218,0.9,median,qi,2001,Charlotte Alplands,transplant
7,33,1.0066560236805708,0.6495214101068755,1.592994724850818,0.34055489631759434,0.315619617866345,0.36449989475970274,0.8337692828351472,0.8208819206327049,0.8464874910923054,27.28856500830232,17.18737013903305,44.23679661335846,0.9,median,qi,2002,Charlotte Alplands,transplant
7,34,1.00011440860907,0.6195380475188085,1.6249053450192528,0.254341520689451,0.23606194300475203,0.2727725980116784,0.8303508450327522,0.8158629199766877,0.8424851829412449,27.795976645377166,15.899476259755161,45.20562129282896,0.9,median,qi,2003,Charlotte Alplands,transplant
7,35,0.9923078677160235,0.6274644926957631,1.6514543089935534,0.2518011118878638,0.23481721593239788,0.26935015035490517,0.8289713221298944,0.8144747075775614,0.8413017077594044,28.03249467240547,15.073307646831662,47.850040205780985,0.9,median,qi,2004,Charlotte Alplands,transplant
7,36,0.9870536288340668,0.618406413432818,1.609986969381054,0.2547645576864106,0.23659637722796475,0.2744873550720337,0.833879304681787,0.8205768440913626,0.8480131469744767,27.480419826948264,14.872465814782935,48.00036614415057,0.9,median,qi,2005,Charlotte Alplands,transplant
7,37,0.9713156880164397,0.5992619926074403,1.5336547095321282,0.24191274385291242,0.22641542885310978,0.2587946729855018,0.8405841338331973,0.8320984310643997,0.8488001598921762,26.902673719894267,13.705743688820993,49.46139888131385,0.9,median,qi,2006,Charlotte Alplands,transplant
7,38,1.012139511784666,0.6178693282521713,1.597764609982743,0.2562896960524093,0.23162279259464252,0.2846724723244356,0.8401848472317383,0.8185083272737483,0.8602866925347479,27.699412271390006,12.893902245396912,48.86682267630476,0.9,median,qi,2007,Charlotte Alplands,transplant
7,39,1.0016206650355373,0.6636525081717749,1.6364862076259028,0.2546805316368158,0.23599097940081326,0.27602207408524737,0.8334377397717876,0.8193281370533874,0.84695029754091,27.380162457731945,13.645784741749834,49.6792471668127,0.9,median,qi,2008,Charlotte Alplands,transplant
7,40,0.9879504309210687,0.6200450609421648,1.5636236390188003,0.23560336633823478,0.21794704811849344,0.2537677009901327,0.8478480209113843,0.8356880817473893,0.8588650827531449,27.407351628022823,12.442322321858477,50.845303036682594,0.9,median,qi,2009,Charlotte Alplands,transplant
7,41,0.9693539754498456,0.6233481259043439,1.5744720076081502,0.3286852849570339,0.31018236982428554,0.3479381529629276,0.8358013394106673,0.822669271222182,0.8463951273114936,26.573883209828537,12.247308553287352,49.676446922093376,0.9,median,qi,2010,Charlotte Alplands,transplant
7,42,1.0018643409853534,0.6097110498332823,1.7004523448600457,0.2526881541644843,0.23120637462718424,0.2771402463702497,0.8382571405160479,0.8201234344192652,0.856204129904212,26.591174092734928,12.952673100743333,49.98410479313556,0.9,median,qi,2011,Charlotte Alplands,transplant
7,43,1.010465233019523,0.6431768525837042,1.691820157929532,0.24510135265730204,0.22204863382531867,0.27170854024994284,0.8465501076421904,0.8272643162698522,0.8652383538795969,27.34842594422148,12.881323217508212,50.32242957366363,0.9,median,qi,2012,Charlotte Alplands,transplant
7,44,0.9888997773181286,0.5974073442395291,1.592136002983823,0.3340982619703452,0.3077222286940648,0.3625711323937064,0.8384398999766176,0.8191564964316097,0.8551335153238332,26.595123485934867,12.587288022359346,47.47288522966784,0.9,median,qi,2013,Charlotte Alplands,transplant
7,45,0.9637784579765042,0.5997296897750302,1.5963342213106602,0.23303365998804185,0.2138992406572677,0.25554122732100404,0.850470687042187,0.8340817387098102,0.8653996412278997,25.96388460638193,13.029004900139668,46.00561763313817,0.9,median,qi,2014,Charlotte Alplands,transplant
7,46,1.0117195692961858,0.6217055214865972,1.6830804793787357,0.23096203764478815,0.20553959403444305,0.2611613238085604,0.8585865971199844,0.8341527126048879,0.8799163365263654,26.357482313565264,13.22130796347169,48.83563419378641,0.9,median,qi,2015,Charlotte Alplands,transplant
7,47,1.0039590953724837,0.6037192383656323,1.63031070568832,0.23271787510538414,0.2119664778330997,0.25729610769500133,0.8505342792381547,0.8327722817815966,0.8669331677264791,26.48252956663105,13.678447117439065,45.903126435276064,0.9,median,qi,2016,Charlotte Alplands,transplant
7,48,0.9900770943404218,0.6146483981120382,1.6588253650073594,0.23693034980711353,0.21786761999272164,0.2597047782532266,0.846642273962651,0.8307413058328589,0.8618488687312338,25.79833719973071,14.205871601653723,46.173036175770086,0.9,median,qi,2017,Charlotte Alplands,transplant
7,49,0.9866229729467515,0.6234597654094194,1.6351596867509404,0.2365070565968189,0.2194915612775748,0.25415198291933777,0.8433890675862612,0.8308570840773971,0.8546022353711371,25.47104869959812,14.609657480938882,44.469718122778595,0.9,median,qi,2018,Charlotte Alplands,transplant
7,50,0.9949539169491797,0.6147818183917046,1.649807759648212,0.22487392811929918,0.20832208461146579,0.24331347519579177,0.8513385624599783,0.8380788849692453,0.8629715521193275,25.80468634789112,15.505525030521746,41.62290180739181,0.9,median,qi,2019,Charlotte Alplands,transplant
7,51,0.9785797143026731,0.6079379852086165,1.5867207923312086,0.2354635219568621,0.21299842590578483,0.26242509645148027,0.8531957817479026,0.8334608126639305,0.8719234698898936,24.366537464529998,23.576932983887918,29.14300257163813,0.9,median,qi,2020,Charlotte Alplands,transplant
6,1,1,1,1,0.1,0.1,0.1,0.8348450711403803,0.8247264045835119,0.8446699684654729,23.676441584257855,14.014298209904444,38.63207628615732,0.9,median,qi,1970,Central Rockies,Reference
6,2,1.012942509609088,0.6188276278732923,1.7075720259165619,0.2606135817185869,0.2397451401315988,0.28257208357434666,0.8308480332432748,0.8118268935965988,0.8500669282466036,23.77085439112735,12.979049679305907,41.66195654659883,0.9,median,qi,1971,Central Rockies,Reference
6,3,0.9993649247673826,0.618455063631116,1.605436417995443,0.2638510543824786,0.24082631942999755,0.28870922644274866,0.8302088666284677,0.8079656214828854,0.851408649417872,23.659822160924293,12.12523785222849,43.81160723231487,0.9,median,qi,1972,Central Rockies,Reference
6,4,0.9789351757020188,0.5673507245447971,1.6066442606293858,0.2548267821154071,0.237368957310739,0.2741665352159931,0.8340690969091245,0.8222889172363619,0.8456877988397841,23.572299763248537,11.051778096907801,44.03672576300835,0.9,median,qi,1973,Central Rockies,Reference
6,5,1.0034286598002269,0.6314867738565852,1.6738372046275916,0.25992667341870823,0.23796548266502027,0.2853388447275984,0.8332587668017375,0.8124273932302403,0.8517218175337032,24.13381588618892,11.157662322314199,43.76960546058256,0.9,median,qi,1974,Central Rockies,Reference
6,6,1.0169035823577783,0.6143275494951397,1.7156203492374367,0.2668771096779225,0.24778268476347656,0.28594062411285437,0.8238356187892294,0.8084294242300931,0.839187069798433,24.925549291766934,10.268435857433865,46.2968516595467,0.9,median,qi,1975,Central Rockies,Reference
6,7,1.0143525064499481,0.5762064497472703,1.6719034961567678,0.26804160654252296,0.24779996432769213,0.2902439486324898,0.8254394013782516,0.8076732995564945,0.8411832493706752,24.9154791054835,10.364930423713783,48.420200485329524,0.9,median,qi,1976,Central Rockies,Reference
6,8,0.9919557724926746,0.5996925940520683,1.6402590838838995,0.24604352904043114,0.23063437805773918,0.2631292906049819,0.8394922729017824,0.8277993830905465,0.8510738142650219,24.65800262626378,11.301987417316031,48.67951935227212,0.9,median,qi,1977,Central Rockies,Reference
6,9,0.9989732595532888,0.6189330657622973,1.6470513416523467,0.25704885250165255,0.24074392009657422,0.27457918348560084,0.8312584053236448,0.8206722132908001,0.8412649227296388,24.91062772683852,10.151920714427241,48.036324294928676,0.9,median,qi,1978,Central Rockies,Reference
6,10,0.9882912912205345,0.6178003094044526,1.6452840915131821,0.26504677864396875,0.2465158703275423,0.28444573166443765,0.8250629764141517,0.8108422204674915,0.8388627248639001,24.880988920679638,10.075632905732554,48.30806194862277,0.9,median,qi,1979,Central Rockies,Reference
6,11,1.0205158988105412,0.6192562256606057,1.6473837434717884,0.2555331013818888,0.23781544357861958,0.27373364307802145,0.8293195207632167,0.8145935392920504,0.843283859067659,25.891667655681168,9.967436835349448,48.35800708557356,0.9,median,qi,1980,Central Rockies,Reference
6,12,0.9788399769540286,0.621836588291412,1.6423035760390385,0.2451167622766635,0.22712924374538865,0.26399330893776807,0.8435400410474609,0.8305401755811268,0.8558292572941053,25.98476859498591,10.436936789799038,47.022595568165215,0.9,median,qi,1981,Central Rockies,Reference
6,13,1.0294477978639995,0.5902155525854785,1.5836139353580172,0.24428598962832593,0.22500976826724775,0.26523026715723536,0.840575471206972,0.8254501531637142,0.8552131600711361,25.78376518322223,10.524708710701608,47.41097413097794,0.9,median,qi,1982,Central Rockies,Reference
6,14,1.026823179109665,0.6533283739023465,1.7083774033653099,0.25749778530755796,0.24038035483704082,0.2759826368433355,0.8274081837416601,0.813388778557681,0.8393348024643863,26.012563646559208,11.161171989150741,50.227047122229386,0.9,median,qi,1983,Central Rockies,Reference
6,15,1.014222136127834,0.6021029016768858,1.7081674287590438,0.2464785660289072,0.2294987379879949,0.2641878116844588,0.8368463849520715,0.8249420489440711,0.848278008060246,25.9700930460114,11.325879693324717,50.42160933218021,0.9,median,qi,1984,Central Rockies,Reference
6,16,0.9821924401594673,0.6045156371020922,1.6918412732206969,0.24967037097245978,0.2318574285324311,0.26774939929832037,0.8285265045088234,0.8164029246217934,0.8409353421394523,26.435623143121795,11.34495342772638,48.72847705536601,0.9,median,qi,1985,Central Rockies,Reference
6,17,0.9870463376290799,0.5918504384390229,1.6435079121253522,0.2335783858656717,0.21903884666289267,0.2487479295237574,0.8420941091938965,0.8337952763055985,0.8503167062936995,25.998831730462086,11.114644458616315,49.83180056666487,0.9,median,qi,1986,Central Rockies,Reference
6,18,1.0016173056178315,0.6263189863454339,1.7597466166714644,0.23626398234468882,0.221491373329809,0.2521885927047459,0.8400590344016924,0.8309452079692715,0.8494042198120486,25.544617215492686,12.2253626841353,46.78283458084298,0.9,median,qi,1987,Central Rockies,Reference
6,19,0.9990783829998595,0.6466449895198899,1.6199217268439214,0.24227348015508082,0.22693825150339925,0.25861717667028594,0.8350479826115431,0.8258056156590219,0.8439684494752611,26.29985807221071,13.003235466677726,47.94747983798929,0.9,median,qi,1988,Central Rockies,Reference
6,20,0.9883209674585602,0.6102666151224525,1.6274614201875528,0.24073287770938506,0.22505097876509872,0.25828934889539834,0.8345759614236006,0.8232258564464744,0.8453870099448664,26.36489209572276,12.069618075711723,47.54906044444173,0.9,median,qi,1989,Central Rockies,Reference
6,21,1.0115627907842533,0.6425138247307026,1.609650249095518,0.24418630667894664,0.22713832608542175,0.2626820752860122,0.8303132930931801,0.8172652408847361,0.8416248823642358,26.264955218315702,13.051834653013223,46.94483134376897,0.9,median,qi,1990,Central Rockies,Reference
6,22,0.9966280566887914,0.6152502302189025,1.624941375573723,0.2425560134396582,0.22474491536944266,0.2606507171323984,0.8316105182053497,0.8185114896328477,0.8435005659506861,25.875883137254483,13.074455256584114,46.02162509883298,0.9,median,qi,1991,Central Rockies,Reference
